iter,h_inlet
1023,-1.807330417477968e-10
1024,-1.8338392323511108e-10
1025,-1.8604497099770692e-10
1026,-1.887161886330261e-10
1027,-1.9139757957444016e-10
1028,-1.9408914709038027e-10
1029,-1.9679089428346367e-10
1030,-1.995028240896382e-10
1031,-2.0222493927728732e-10
1032,-2.0495724244637205e-10
1033,-2.0769973602755845e-10
1034,-2.1045242228133208e-10
1035,-2.1321530329712878e-10
1036,-2.1598838099246944e-10
1037,-2.187716571120508e-10
1038,-2.215651332268926e-10
1039,-2.2436881073344336e-10
1040,-2.2718269085270446e-10
1041,-2.300067746293375e-10
1042,-2.32841062930805e-10
1043,-2.356855564464522e-10
1044,-2.385402556866372e-10
1045,-2.41405160981846e-10
1046,-2.4428027248179317e-10
1047,-2.4716559015455475e-10
1048,-2.50061113785647e-10
1049,-2.529668429771536e-10
1050,-2.558827771468317e-10
1051,-2.588089155272103e-10
1052,-2.6174525716470443e-10
1053,-2.6469180091872226e-10
1054,-2.6764854546075235e-10
1055,-2.706154892734831e-10
1056,-2.735926306498893e-10
1057,-2.7657996769234943e-10
1058,-2.795774983117259e-10
1059,-2.8258522022649204e-10
1060,-2.8560313096179553e-10
1061,-2.886312278485783e-10
1062,-2.916695080226686e-10
1063,-2.94717968423864e-10
1064,-2.977766057950582e-10
1065,-3.008454166812879e-10
1066,-3.0392439742886497e-10
1067,-3.070135441844465e-10
1068,-3.1011285289413545e-10
1069,-3.1322231930256564e-10
1070,-3.163419389520034e-10
1071,-3.1947170718141903e-10
1072,-3.226116191255815e-10
1073,-3.257616697141538e-10
1074,-3.2892185367076654e-10
1075,-3.3209216551211105e-10
1076,-3.3527259954703814e-10
1077,-3.384631498756076e-10
1078,-3.416638103882087e-10
1079,-3.448745747646171e-10
1080,-3.480954364730919e-10
1081,-3.5132638876946127e-10
1082,-3.5456742469618794e-10
1083,-3.578185370814608e-10
1084,-3.610797185382718e-10
1085,-3.643509614634991e-10
1086,-3.6763225803697606e-10
1087,-3.709236002205965e-10
1088,-3.742249797573518e-10
1089,-3.7753638817044054e-10
1090,-3.8085781676233663e-10
1091,-3.84189256613859e-10
1092,-3.875306985832518e-10
1093,-3.9088213330527396e-10
1094,-3.94243551190249e-10
1095,-3.9761494242315474e-10
1096,-4.009962969626964e-10
1097,-4.043876045403826e-10
1098,-4.077888546595832e-10
1099,-4.1120003659464027e-10
1100,-4.146211393898876e-10
1101,-4.180521518587688e-10
1102,-4.214930625828838e-10
1103,-4.249438599110663e-10
1104,-4.284045319584761e-10
1105,-4.3187506660562933e-10
1106,-4.3535545149750677e-10
1107,-4.3884567404260085e-10
1108,-4.423457214120049e-10
1109,-4.4585558053845964e-10
1110,-4.493752381154616e-10
1111,-4.5290468059629204e-10
1112,-4.564438941931017e-10
1113,-4.5999286487599717e-10
1114,-4.6355157837208195e-10
1115,-4.671200201645465e-10
1116,-4.706981754917368e-10
1117,-4.74286029346211e-10
1118,-4.778835664738178e-10
1119,-4.814907713727613e-10
1120,-4.851076282926731e-10
1121,-4.887341212336854e-10
1122,-4.923702339454938e-10
1123,-4.960159499264246e-10
1124,-4.996712524225057e-10
1125,-5.033361244265483e-10
1126,-5.070105486771838e-10
1127,-5.106945076579868e-10
1128,-5.143879835964862e-10
1129,-5.180909584632699e-10
1130,-5.218034139710496e-10
1131,-5.255253315737177e-10
1132,-5.292566924654328e-10
1133,-5.329974775796897e-10
1134,-5.367476675883745e-10
1135,-5.405072429008437e-10
1136,-5.442761836630045e-10
1137,-5.480544697563705e-10
1138,-5.518420807971482e-10
1139,-5.556389961352976e-10
1140,-5.594451948536008e-10
1141,-5.632606557667537e-10
1142,-5.670853574204148e-10
1143,-5.709192780902948e-10
1144,-5.747623957812391e-10
1145,-5.786146882262632e-10
1146,-5.824761328856753e-10
1147,-5.863467069461098e-10
1148,-5.902263873196359e-10
1149,-5.941151506428003e-10
1150,-5.98012973275746e-10
1151,-6.019198313012539e-10
1152,-6.058357005238192e-10
1153,-6.097605564687632e-10
1154,-6.136943743812651e-10
1155,-6.176371292254954e-10
1156,-6.215887956836442e-10
1157,-6.255493481550313e-10
1158,-6.295187607551868e-10
1159,-6.334970073149083e-10
1160,-6.374840613793762e-10
1161,-6.414798962072239e-10
1162,-6.454844847696105e-10
1163,-6.494977997493163e-10
1164,-6.535198135398286e-10
1165,-6.575504982444306e-10
1166,-6.61589825675268e-10
1167,-6.65637767352482e-10
1168,-6.696942945032424e-10
1169,-6.73759378060876e-10
1170,-6.778329886639389e-10
1171,-6.819150966553183e-10
1172,-6.860056720813349e-10
1173,-6.901046846907973e-10
1174,-6.942121039341419e-10
1175,-6.983278989624934e-10
1176,-7.024520386267914e-10
1177,-7.065844914768528e-10
1178,-7.107252257605182e-10
1179,-7.148742094227068e-10
1180,-7.190314101045257e-10
1181,-7.231967951424048e-10
1182,-7.27370331567152e-10
1183,-7.315519861030943e-10
1184,-7.357417251671706e-10
1185,-7.39939514868033e-10
1186,-7.441453210051705e-10
1187,-7.483591090679897e-10
1188,-7.525808442349591e-10
1189,-7.56810491372693e-10
1190,-7.610480150350999e-10
1191,-7.652933794624436e-10
1192,-7.695465485805162e-10
1193,-7.738074859997164e-10
1194,-7.780761550141733e-10
1195,-7.82352518600906e-10
1196,-7.866365394188746e-10
1197,-7.909281798081696e-10
1198,-7.952274017891048e-10
1199,-7.995341670613371e-10
1200,-8.038484370030185e-10
1201,-8.081701726699139e-10
1202,-8.124993347945245e-10
1203,-8.168358837852241e-10
1204,-8.211797797254087e-10
1205,-8.255309823726175e-10
1206,-8.298894511576575e-10
1207,-8.342551451837913e-10
1208,-8.386280232258148e-10
1209,-8.430080437292539e-10
1210,-8.473951648094698e-10
1211,-8.517893442508303e-10
1212,-8.561905395058722e-10
1213,-8.605987076943945e-10
1214,-8.650138056026703e-10
1215,-8.694357896825689e-10
1216,-8.738646160507292e-10
1217,-8.7830024048769e-10
1218,-8.827426184370957e-10
1219,-8.871917050048249e-10
1220,-8.916474549581413e-10
1221,-8.961098227249127e-10
1222,-9.00578762392715e-10
1223,-9.050542277080633e-10
1224,-9.09536172075541e-10
1225,-9.140245485569923e-10
1226,-9.185193098707052e-10
1227,-9.230204083905657e-10
1228,-9.27527796145275e-10
1229,-9.320414248174986e-10
1230,-9.365612457430867e-10
1231,-9.410872099102169e-10
1232,-9.456192679586373e-10
1233,-9.50157370178829e-10
1234,-9.547014665111885e-10
1235,-9.592515065452788e-10
1236,-9.63807439518964e-10
1237,-9.683692143176587e-10
1238,-9.729367794735079e-10
1239,-9.77510083164619e-10
1240,-9.820890732142508e-10
1241,-9.866736970900342e-10
1242,-9.912639019031947e-10
1243,-9.958596344077484e-10
1244,-1.0004608409997593e-09
1245,-1.0050674677165173e-09
1246,-1.0096794602358166e-09
1247,-1.014296763875153e-09
1248,-1.018919323590939e-09
1249,-1.0235470839777826e-09
1250,-1.0281799892676919e-09
1251,-1.0328179833293325e-09
1252,-1.0374610096672604e-09
1253,-1.0421090114211726e-09
1254,-1.046761931365169e-09
1255,-1.051419711906962e-09
1256,-1.0560822950871972e-09
1257,-1.0607496225786397e-09
1258,-1.0654216356855048e-09
1259,-1.0700982753426653e-09
1260,-1.0747794821149501e-09
1261,-1.0794651961964148e-09
1262,-1.084155357409587e-09
1263,-1.0888499052047891e-09
1264,-1.0935487786593668e-09
1265,-1.0982519164770275e-09
1266,-1.1029592569870615e-09
1267,-1.1076707381436997e-09
1268,-1.1123862975253678e-09
1269,-1.1171058723339748e-09
1270,-1.1218293993942516e-09
1271,-1.126556815153007e-09
1272,-1.1312880556784799e-09
1273,-1.1360230566596234e-09
1274,-1.1407617534054003e-09
1275,-1.1455040808441713e-09
1276,-1.1502499735229208e-09
1277,-1.1549993656066607e-09
1278,-1.159752190877702e-09
1279,-1.1645083827350325e-09
1280,-1.1692678741936182e-09
1281,-1.1740305978837632e-09
1282,-1.1787964860504448e-09
1283,-1.1835654705526387e-09
1284,-1.188337482862729e-09
1285,-1.1931124540657813e-09
1286,-1.197890314858977e-09
1287,-1.2026709955509378e-09
1288,-1.2074544260610665e-09
1289,-1.2122405359189877e-09
1290,-1.2170292542638374e-09
1291,-1.2218205098437224e-09
1292,-1.226614231015031e-09
1293,-1.2314103457418786e-09
1294,-1.2362087815954525e-09
1295,-1.2410094657534187e-09
1296,-1.2458123249993473e-09
1297,-1.2506172857220666e-09
1298,-1.255424273915121e-09
1299,-1.260233215176132e-09
1300,-1.2650440347062596e-09
1301,-1.269856657309597e-09
1302,-1.2746710073925758e-09
1303,-1.2794870089634544e-09
1304,-1.2843045856316792e-09
1305,-1.289123660607373e-09
1306,-1.2939441567007447e-09
1307,-1.2987659963215677e-09
1308,-1.3035891014786041e-09
1309,-1.308413393779056e-09
1310,-1.3132387944280669e-09
1311,-1.3180652242281196e-09
1312,-1.3228926035785736e-09
1313,-1.3277208524750788e-09
1314,-1.3325498905091032e-09
1315,-1.3373796368673945e-09
1316,-1.3422100103314549e-09
1317,-1.3470409292770641e-09
1318,-1.3518723116737369e-09
1319,-1.3567040750842694e-09
1320,-1.3615361366642215e-09
1321,-1.366368413161433e-09
1322,-1.3712008209155406e-09
1323,-1.3760332758574913e-09
1324,-1.380865693509108e-09
1325,-1.385697988982547e-09
1326,-1.39053007697994e-09
1327,-1.3953618717928243e-09
1328,-1.4001932873017733e-09
1329,-1.4050242369759262e-09
1330,-1.4098546338725149e-09
1331,-1.4146843906364866e-09
1332,-1.419513419500003e-09
1333,-1.424341632282087e-09
1334,-1.4291689403881385e-09
1335,-1.4339952548095579e-09
1336,-1.4388204861233315e-09
1337,-1.4436445444916045e-09
1338,-1.4484673396613206e-09
1339,-1.4532887809637791e-09
1340,-1.458108777314306e-09
1341,-1.4629272372118142e-09
1342,-1.4677440687384572e-09
1343,-1.4725591795592877e-09
1344,-1.477372476921811e-09
1345,-1.4821838676557125e-09
1346,-1.4869932581724343e-09
1347,-1.4918005544648797e-09
1348,-1.4966056621070598e-09
1349,-1.5014084862537102e-09
1350,-1.5062089316400461e-09
1351,-1.5110069025813438e-09
1352,-1.515802302972701e-09
1353,-1.5205950362886738e-09
1354,-1.5253850055830058e-09
1355,-1.5301721134882986e-09
1356,-1.5349562622157217e-09
1357,-1.5397373535547645e-09
1358,-1.5445152888728728e-09
1359,-1.5492899691152768e-09
1360,-1.5540612948046166e-09
1361,-1.5588291660407694e-09
1362,-1.5635934825005488e-09
1363,-1.5683541434374205e-09
1364,-1.573111047681345e-09
1365,-1.5778640936384507e-09
1366,-1.5826131792908875e-09
1367,-1.5873582021965014e-09
1368,-1.592099059488718e-09
1369,-1.596835647876274e-09
1370,-1.6015678636429982e-09
1371,-1.6062956026476765e-09
1372,-1.6110187603237808e-09
1373,-1.6157372316793596e-09
1374,-1.6204509112967905e-09
1375,-1.6251596933326675e-09
1376,-1.6298634715176046e-09
1377,-1.6345621391560572e-09
1378,-1.6392555891262437e-09
1379,-1.6439437138799037e-09
1380,-1.6486264054422502e-09
1381,-1.653303555411764e-09
1382,-1.6579750549601333e-09
1383,-1.6626407948321017e-09
1384,-1.6673006653453553e-09
1385,-1.6719545563904444e-09
1386,-1.6766023574306634e-09
1387,-1.6812439575019914e-09
1388,-1.6858792452129575e-09
1389,-1.6905081087446542e-09
1390,-1.6951304358505885e-09
1391,-1.6997461138566544e-09
1392,-1.704355029661095e-09
1393,-1.7089570697344256e-09
1394,-1.713552120119454e-09
1395,-1.7181400664311633e-09
1396,-1.7227207938567706e-09
1397,-1.727294187155687e-09
1398,-1.7318601306594755e-09
1399,-1.7364185082719184e-09
1400,-1.7409692034689593e-09
1401,-1.7455120992987654e-09
1402,-1.7500470783817169e-09
1403,-1.7545740229104813e-09
1404,-1.7590928146500205e-09
1405,-1.7636033349376205e-09
1406,-1.7681054646830086e-09
1407,-1.7725990843683403e-09
1408,-1.7770840740483453e-09
1409,-1.7815603133503378e-09
1410,-1.7860276814743406e-09
1411,-1.7904860571932057e-09
1412,-1.7949353188526325e-09
1413,-1.7993753443713772e-09
1414,-1.8038060112412858e-09
1415,-1.8082271965275006e-09
1416,-1.8126387768685163e-09
1417,-1.8170406284763903e-09
1418,-1.8214326271368792e-09
1419,-1.8258146482095363e-09
1420,-1.8301865666279963e-09
1421,-1.834548256900028e-09
1422,-1.8388995931078122e-09
1423,-1.8432404489081076e-09
1424,-1.8475706975324227e-09
1425,-1.8518902117872705e-09
1426,-1.8561988640543494e-09
1427,-1.8604965262908313e-09
1428,-1.864783070029497e-09
1429,-1.8690583663790964e-09
1430,-1.873322286024535e-09
1431,-1.8775746992271304e-09
1432,-1.881815475824924e-09
1433,-1.886044485232921e-09
1434,-1.8902615964434325e-09
1435,-1.894466678026309e-09
1436,-1.898659598129285e-09
1437,-1.9028402244783246e-09
1438,-1.9070084243778567e-09
1439,-1.9111640647112123e-09
1440,-1.915307011940877e-09
1441,-1.919437132108928e-09
1442,-1.923554290837312e-09
1443,-1.927658353328291e-09
1444,-1.931749184364784e-09
1445,-1.9358266483107277e-09
1446,-1.939890609111547e-09
1447,-1.9439409302945007e-09
1448,-1.9479774749691414e-09
1449,-1.9520001058276896e-09
1450,-1.956008685145529e-09
1451,-1.960003074781636e-09
1452,-1.9639831361789707e-09
1453,-1.967948730365064e-09
1454,-1.971899717952359e-09
1455,-1.975835959138799e-09
1456,-1.979757313708261e-09
1457,-1.9836636410310784e-09
1458,-1.9875548000645798e-09
1459,-1.9914306493535255e-09
1460,-1.995291047030764e-09
1461,-1.9991358508176673e-09
1462,-2.00296491802474e-09
1463,-2.0067781055521585e-09
1464,-2.0105752698903557e-09
1465,-2.0143562671206114e-09
1466,-2.0181209529155945e-09
1467,-2.0218691825400486e-09
1468,-2.0256008108513035e-09
1469,-2.0293156923000094e-09
1470,-2.033013680930644e-09
1471,-2.036694630382278e-09
1472,-2.0403583938891574e-09
1473,-2.0440048242813553e-09
1474,-2.0476337739855038e-09
1475,-2.051245095025412e-09
1476,-2.0548386390228317e-09
1477,-2.058414257198081e-09
1478,-2.061971800370836e-09
1479,-2.0655111189608124e-09
1480,-2.0690320629884926e-09
1481,-2.072534482075923e-09
1482,-2.076018225447398e-09
1483,-2.079483141930313e-09
1484,-2.08292907995586e-09
1485,-2.0863558875598705e-09
1486,-2.089763412383629e-09
1487,-2.0931515016745908e-09
1488,-2.0965200022873427e-09
1489,-2.099868760684285e-09
1490,-2.1031976229366306e-09
1491,-2.1065064347250993e-09
1492,-2.1097950413409108e-09
1493,-2.1130632876866175e-09
1494,-2.1163110182769564e-09
1495,-2.119538077239801e-09
1496,-2.122744308317035e-09
1497,-2.125929554865482e-09
1498,-2.1290936598578675e-09
1499,-2.1322364658836923e-09
1500,-2.135357815150275e-09
1501,-2.1384575494836306e-09
1502,-2.141535510329519e-09
1503,-2.144591538754371e-09
1504,-2.147625475446351e-09
1505,-2.15063716071633e-09
1506,-2.1536264344988804e-09
1507,-2.156593136353396e-09
1508,-2.159537105465022e-09
1509,-2.162458180645835e-09
1510,-2.1653562003358e-09
1511,-2.168231002603938e-09
1512,-2.1710824251493676e-09
1513,-2.173910305302417e-09
1514,-2.176714480025751e-09
1515,-2.179494785915462e-09
1516,-2.182251059202299e-09
1517,-2.1849831357526897e-09
1518,-2.1876908510700117e-09
1519,-2.1903740402957245e-09
1520,-2.1930325382105105e-09
1521,-2.1956661792355925e-09
1522,-2.1982747974337904e-09
1523,-2.2008582265109025e-09
1524,-2.2034162998167967e-09
1525,-2.205948850346743e-09
1526,-2.2084557107426735e-09
1527,-2.2109367132943877e-09
1528,-2.213391689940931e-09
1529,-2.2158204722717665e-09
1530,-2.218222891528239e-09
1531,-2.2205987786047096e-09
1532,-2.2229479640500683e-09
1533,-2.225270278068978e-09
1534,-2.2275655505232164e-09
1535,-2.229833610933136e-09
1536,-2.2320742884789216e-09
1537,-2.2342874120021278e-09
1538,-2.236472810006935e-09
1539,-2.238630310661707e-09
1540,-2.2407597418003467e-09
1541,-2.2428609309237304e-09
1542,-2.24493370520121e-09
1543,-2.2469778914720597e-09
1544,-2.2489933162469815e-09
1545,-2.2509798057095496e-09
1546,-2.252937185717761e-09
1547,-2.2548652818055936e-09
1548,-2.256763919184403e-09
1549,-2.2586329227446612e-09
1550,-2.2604721170573394e-09
1551,-2.2622813263756135e-09
1552,-2.2640603746363568e-09
1553,-2.2658090854617848e-09
1554,-2.2675272821611006e-09
1555,-2.2692147877320084e-09
1556,-2.2708714248625036e-09
1557,-2.272497015932364e-09
1558,-2.2740913830149847e-09
1559,-2.275654347878868e-09
1560,-2.2771857319894793e-09
1561,-2.2786853565108845e-09
1562,-2.2801530423074304e-09
1563,-2.28158860994557e-09
1564,-2.2829918796954874e-09
1565,-2.284362671532969e-09
1566,-2.285700805141102e-09
1567,-2.2870060999120917e-09
1568,-2.28827837494907e-09
1569,-2.2895174490678462e-09
1570,-2.2907231407988353e-09
1571,-2.291895268388762e-09
1572,-2.2930336498026577e-09
1573,-2.2941381027256403e-09
1574,-2.2952084445647814e-09
1575,-2.2962444924510895e-09
1576,-2.2972460632412823e-09
1577,-2.298212973519864e-09
1578,-2.2991450396009227e-09
1579,-2.3000420775301727e-09
1580,-2.3009039030868997e-09
1581,-2.301730331785866e-09
1582,-2.3025211788794092e-09
1583,-2.303276259359352e-09
1584,-2.3039953879591012e-09
1585,-2.30467837915562e-09
1586,-2.305325047171513e-09
1587,-2.3059352059770745e-09
1588,-2.3065086692923133e-09
1589,-2.3070452505891684e-09
1590,-2.3075447630934514e-09
1591,-2.308007019787125e-09
1592,-2.3084318334102938e-09
1593,-2.308819016463419e-09
1594,-2.3091683812095126e-09
1595,-2.309479739676218e-09
1596,-2.3097529036581007e-09
1597,-2.3099876847187604e-09
1598,-2.310183894193126e-09
1599,-2.310341343189592e-09
1600,-2.3104598425923915e-09
1601,-2.3105392030637706e-09
1602,-2.310579235046248e-09
1603,-2.310579748764991e-09
1604,-2.310540554230036e-09
1605,-2.310461461238632e-09
1606,-2.3103422793775887e-09
1607,-2.310182818025641e-09
1608,-2.309982886355779e-09
1609,-2.3097422933376068e-09
1610,-2.3094608477397963e-09
1611,-2.3091383581324246e-09
1612,-2.3087746328894774e-09
1613,-2.308369480191187e-09
1614,-2.3079227080265757e-09
1615,-2.3074341241958798e-09
1616,-2.3069035363129822e-09
1617,-2.3063307518080225e-09
1618,-2.3057155779297786e-09
1619,-2.30505782174833e-09
1620,-2.304357290157449e-09
1621,-2.303613789877288e-09
1622,-2.3028271274568653e-09
1623,-2.3019971092766544e-09
1624,-2.3011235415512756e-09
1625,-2.300206230331961e-09
1626,-2.2992449815093638e-09
1627,-2.2982396008159822e-09
1628,-2.297189893829062e-09
1629,-2.296095665973101e-09
1630,-2.294956722522584e-09
1631,-2.2937728686047434e-09
1632,-2.2925439092022077e-09
1633,-2.2912696491557493e-09
1634,-2.2899498931670732e-09
1635,-2.2885844458015833e-09
1636,-2.2871731114911383e-09
1637,-2.2857156945368237e-09
1638,-2.2842119991118737e-09
1639,-2.282661829264305e-09
1640,-2.281064988919999e-09
1641,-2.279421281885371e-09
1642,-2.2777305118503564e-09
1643,-2.2759924823912695e-09
1644,-2.27420699697362e-09
1645,-2.2723738589552034e-09
1646,-2.2704928715889075e-09
1647,-2.2685638380257213e-09
1648,-2.2665865613176806e-09
1649,-2.2645608444208646e-09
1650,-2.2624864901983637e-09
